Beds,Baths,SQFT,Price,Zip_Code,Address,Property_ID,Property_Type,URL
5.0,4.0,1922.0,250000.0,18102,"436 5th St, Allentown, PA 18102",59091458,Unknown,https://www.redfin.com/PA/Allentown/436-N-5th-St-18102/home/59091458
5.0,5.0,1834.0,265000.0,18102,"622 N Law St, Allentown, PA 18102",69113366,Unknown,https://www.redfin.com/PA/Allentown/622-N-Law-St-18102/home/69113366
4.0,1.0,1528.0,269999.0,18102,"824 W Gordon, Allentown, PA 18102",69109735,Unknown,https://www.redfin.com/PA/Allentown/824-W-Gordon-St-18102/home/69109735
4.0,1.5,1520.0,179900.0,18102,"440 N 4th St, Allentown, PA 18102",59048870,Unknown,https://www.redfin.com/PA/Allentown/440-N-4th-St-18102/home/59048870
5.0,3.0,1536.0,175000.0,18102,"120 N Poplar St, Allentown, PA 18102",59123842,Unknown,https://www.redfin.com/PA/Allentown/120-N-Poplar-St-18102/home/59123842
3.0,4.0,1920.0,275000.0,18102,"220 S Madison St, Allentown, PA 18102",59198454,Unknown,https://www.redfin.com/PA/Allentown/220-S-Madison-St-18102/home/59198454
2.0,5.0,3360.0,345000.0,18102,"46 S 10th St, Allentown, PA 18102",69109556,Unknown,https://www.redfin.com/PA/Allentown/46-S-10th-St-18102/home/69109556
5.0,5.0,2940.0,465000.0,18102,"230 N 10th St, Allentown, PA 18102",59196233,Unknown,https://www.redfin.com/PA/Allentown/230-N-10th-St-18102/home/59196233
5.0,5.0,2000.0,255000.0,18102,"306 Ridge Ave, Allentown, PA 18102",59042526,Unknown,https://www.redfin.com/PA/Allentown/306-Ridge-Ave-18102/home/59042526
1.0,1.0,1368.0,250000.0,18102,"208 N Hall St, Allentown, PA 18102",59129211,Unknown,https://www.redfin.com/PA/Allentown/208-N-Hall-St-18102/home/59129211
2.0,2.0,1186.0,175000.0,18102,"526 N Fountain St, Allentown, PA 18102",69111673,Unknown,https://www.redfin.com/PA/Allentown/526-N-Fountain-St-18102/home/69111673
2.0,3.0,1152.0,205000.0,18102,"1141 Emmett St, Allentown, PA 18102",69110654,Unknown,https://www.redfin.com/PA/Allentown/1141-Emmett-St-18102/home/69110654
2.0,2.0,1032.0,194900.0,18102,"920 Fair St N, Allentown, PA 18102",69113054,Unknown,https://www.redfin.com/PA/Allentown/920-N-Fair-St-18102/home/69113054
4.0,3.0,1131.0,224900.0,18102,"631 N New, Allentown, PA 18102",59064346,Unknown,https://www.redfin.com/PA/Allentown/631-N-New-St-18102/home/59064346
4.0,5.0,2176.0,319900.0,18102,"28 S Jefferson St, Allentown, PA 18102",59107171,Unknown,https://www.redfin.com/PA/Allentown/28-S-Jefferson-St-18102/home/59107171
3.0,3.0,1434.0,275000.0,18102,"1217 W Allen St, Allentown, PA 18104",69112405,Unknown,https://www.redfin.com/PA/Allentown/1217-W-Allen-St-18102/home/69112405
4.0,4.0,1500.0,189500.0,18503,"435 Saint Francis Cabrini Ave, Scranton, PA 18504",128524646,Unknown,https://www.redfin.com/PA/Scranton/435-Saint-Francis-Cabrini-Ave-18504/home/128524646
2.0,1.5,1056.0,229900.0,18503,"521 4th Ave, Scranton, PA 18505",128579989,Unknown,https://www.redfin.com/PA/Scranton/521-4th-Ave-18505/home/128579989
6.0,2.0,1927.0,299990.0,18503,"926 Capouse Ave, Scranton, PA 18509",129232951,Unknown,https://www.redfin.com/PA/Scranton/926-Capouse-Ave-18509/home/129232951
3.0,1.0,1656.0,147900.0,18503,"1122 Swetland St, Scranton, PA 18504",128872210,Unknown,https://www.redfin.com/PA/Scranton/1122-Swetland-St-18504/home/128872210
5.0,2.5,4280.0,349000.0,18503,"1220-1222 Schlager St, Scranton, PA 18504",187483184,Unknown,https://www.redfin.com/PA/Scranton/1220-1222-Schlager-St-18504/home/187483184
2.0,2.0,1200.0,149000.0,18503,"501 Fellows St, Scranton, PA 18504",129153807,Unknown,https://www.redfin.com/PA/Scranton/501-Fellows-St-18504/home/129153807
1.0,1.5,1300.0,479900.0,18503,"509 Bogart Ct #202, Scranton, PA 18503",145265792,Unknown,https://www.redfin.com/PA/Scranton/509-Bogart-Pl-18503/unit-202/home/145265792
3.0,1.5,7637.0,579000.0,18503,"1116 1118 Swetland St, Scranton, PA 18504",128460947,Unknown,https://www.redfin.com/PA/Scranton/1116-Swetland-St-18504/home/128460947
3.0,1.5,1180.0,187700.0,18503,"364 N Hyde Park Ave Unit & 368, Scranton, PA 18504",201110234,Unknown,https://www.redfin.com/PA/Scranton/364-N-Hyde-Park-Ave-18504/unit-368/home/201110234
3.0,1.5,1580.0,199500.0,18503,"611 Moosic St, Scranton, PA 18505",128789189,Unknown,https://www.redfin.com/PA/Scranton/611-Moosic-St-18505/home/128789189
2.0,1.5,1214.0,225000.0,18503,"1139 Sanderson Ave, Scranton, PA 18509",129227220,Unknown,https://www.redfin.com/PA/Scranton/1139-Sanderson-Ave-18509/home/129227220
3.0,2.0,1403.0,139000.0,18503,"131 Prospect Ave, Scranton, PA 18505",129612448,Unknown,https://www.redfin.com/PA/Scranton/131-Prospect-Ave-18505/home/129612448
3.0,1.0,1800.0,150000.0,18503,"818 Capouse Ave, Scranton, PA 18509",128287430,Unknown,https://www.redfin.com/PA/Scranton/818-Capouse-Ave-18509/home/128287430
2.0,2.0,1920.0,250000.0,18503,"816 Capouse Ave, Scranton, PA 18509",184179169,Unknown,https://www.redfin.com/PA/Scranton/816-Capouse-Ave-18509/home/184179169
2.0,2.5,1437.0,239900.0,18503,"1413 Bulwer St, Scranton, PA 18504",128784638,Unknown,https://www.redfin.com/PA/Scranton/1413-Bulwer-St-18504/home/128784638
2.0,2.0,1020.0,85000.0,18503,"940 Providence Rd, Scranton, PA 18508",129209040,Unknown,https://www.redfin.com/PA/Scranton/940-Providence-Rd-18508/home/129209040
6.0,2.0,5264.0,299900.0,18503,"724 Court St, Scranton, PA 18508",128748250,Unknown,https://www.redfin.com/PA/Scranton/724-Court-St-18508/home/128748250
3.0,13.0,5310.0,609900.0,18503,"906 Capouse Ave, Scranton, PA 18509",200521095,Unknown,https://www.redfin.com/PA/Scranton/906-Capouse-Ave-18509/home/200521095
6.0,2.0,2298.0,259900.0,18503,"240 N Main Ave, Scranton, PA 18504",176671212,Unknown,https://www.redfin.com/PA/Scranton/240-N-Main-Ave-18504/home/176671212
3.0,1.5,9000.0,820000.0,18503,"622 Jefferson Ave, Scranton, PA 18510",128859517,Unknown,https://www.redfin.com/PA/Scranton/622-Jefferson-Ave-18510/home/128859517
5.0,3.0,2084.0,179999.0,19601,"214 Douglass St, Reading, PA 19601",38227568,Unknown,https://www.redfin.com/PA/Reading/214-Douglass-St-19601/home/38227568
4.0,4.0,1462.0,210000.0,19601,"816 Schuylkill Ave, Reading, PA 19601",38234171,Unknown,https://www.redfin.com/PA/Reading/816-Schuylkill-Ave-19601/home/38234171
3.0,3.0,1265.0,239900.0,19601,"42 N 11th St, Reading, PA 19601",38204149,Unknown,https://www.redfin.com/PA/Reading/42-N-11th-St-19601/home/38204149
5.0,3.0,1830.0,225000.0,19601,"304 N 4th St, Reading, PA 19601",38200281,Unknown,https://www.redfin.com/PA/Reading/304-N-4th-St-19601/home/38200281
5.0,2.0,2172.0,210000.0,19601,"911 N Front St, Reading, PA 19601",38231759,Unknown,https://www.redfin.com/PA/Reading/911-N-Front-St-19601/home/38231759
1.0,1.0,1663.0,229900.0,19601,"113 W Oley St, Reading, PA 19601",38236610,Unknown,https://www.redfin.com/PA/Reading/113-W-Oley-St-19601/home/38236610
2.0,1.0,3575.0,575000.0,19601,"311 Green Ln, Reading, PA 19601",38314638,Unknown,https://www.redfin.com/PA/Reading/311-Green-Ln-19601/home/38314638
5.0,2.0,2444.0,180000.0,19601,"416 Spring St, Reading, PA 19601",38225883,Unknown,https://www.redfin.com/PA/Reading/416-Spring-St-19601/home/38225883
8.0,6.0,3385.0,385000.0,19601,"400 N 5th St, Reading, PA 19601",38200464,Unknown,https://www.redfin.com/PA/Reading/400-N-5th-St-19601/home/38200464
6.0,2.0,1490.0,199900.0,19601,"1330 Church St, Reading, PA 19601",38224795,Unknown,https://www.redfin.com/PA/Reading/1330-Church-St-19601/home/38224795
4.0,1.0,774.0,90000.0,19601,"233 Hudson St, Reading, PA 19601",38229279,Unknown,https://www.redfin.com/PA/Reading/233-Hudson-St-19601/home/38229279
2.0,1.0,774.0,125000.0,19601,"235 Hudson St, Reading, PA 19601",38229278,Unknown,https://www.redfin.com/PA/Reading/235-Hudson-St-19601/home/38229278
3.0,3.0,768.0,115000.0,19601,"518 Johnson St, Reading, PA 19601",38238862,Unknown,https://www.redfin.com/PA/Reading/518-Johnson-St-19601/home/38238862
5.0,2.5,3200.0,295000.0,19601,"334 Mcknight St, Reading, PA 19601",193315384,Unknown,https://www.redfin.com/PA/Reading/334-McKnight-St-19601/home/193315384
5.0,2.0,1643.0,199900.0,19601,"327 W Windsor St, Reading, PA 19601",38232333,Unknown,https://www.redfin.com/PA/Reading/327-W-Windsor-St-19601/home/38232333
3.0,3.0,1140.0,225000.0,19601,"1457 Church St, Reading, PA 19601",38224921,Unknown,https://www.redfin.com/PA/Reading/1457-Church-St-19601/home/38224921
5.0,5.0,1677.0,209900.0,19601,"724 Weiser St, Reading, PA 19601",38236896,Unknown,https://www.redfin.com/PA/Reading/724-Weiser-St-19601/home/38236896
4.0,3.0,1118.0,155000.0,19601,"1120 Chester St, Reading, PA 19601",38268245,Unknown,https://www.redfin.com/PA/Reading/1120-Chester-St-19601/home/38268245
5.0,5.0,3402.0,420000.0,19601,"115 Windsor St, Reading, PA 19601",38231596,Unknown,https://www.redfin.com/PA/Reading/115-Windsor-St-19601/home/38231596
4.0,4.0,1075.0,174900.0,19601,"515 Schuylkill Ave, Reading, PA 19601",38241208,Unknown,https://www.redfin.com/PA/Reading/515-Schuylkill-Ave-19601/home/38241208
6.0,1.0,4570.0,1399000.0,19380,"1406 Gorky Ln, West Chester, PA 19380",171541533,Unknown,https://www.redfin.com/PA/West-Chester/1406-Gorky-Ln-19380/home/171541533
3.0,2.5,3475.0,849000.0,19380,"1431 Clover Ln, West Chester, PA 19380",38739714,Unknown,https://www.redfin.com/PA/West-Chester/1431-Clover-Ln-19380/home/38739714
4.0,3.5,3836.0,950000.0,19380,"202 Netherfield Ln, West Chester, PA 19380",39042959,Unknown,https://www.redfin.com/PA/West-Chester/202-Netherfield-Ln-19380/home/39042959
2.0,2.0,1515.0,375000.0,19380,"965 Roundhouse Ct, West Chester, PA 19380",57216623,Unknown,https://www.redfin.com/PA/West-Chester/965-Roundhouse-Ct-19380/home/57216623
5.0,1.0,4322.0,979900.0,19380,"1038 Hershey Mill Rd, West Chester, PA 19380",38737792,Unknown,https://www.redfin.com/PA/West-Chester/1038-Hershey-Mill-Rd-19380/home/38737792
3.0,2.0,1898.0,399000.0,19380,"407 Hartford Sq #50, West Chester, PA 19380",146174282,Unknown,https://www.redfin.com/PA/West-Chester/407-Hartford-Sq-19380/unit-50/home/146174282
5.0,1.0,5548.0,1324900.0,19380,"520 Sunset Hollow Rd, West Chester, PA 19380",39043304,Unknown,https://www.redfin.com/PA/West-Chester/520-Sunset-Hollow-Rd-19380/home/39043304
3.0,1.0,1554.0,615000.0,19380,"1191 Princeton Ln, West Chester, PA 19380",38734905,Unknown,https://www.redfin.com/PA/West-Chester/1191-Princeton-Ln-19380/home/38734905
3.0,4.0,4258.0,899900.0,19380,"205 Sussex Rd, West Chester, PA 19380",39005041,Unknown,https://www.redfin.com/PA/West-Chester/205-Sussex-Rd-19380/home/39005041
4.0,4.0,4105.0,1200000.0,19380,"602 Sousa Ln, West Chester, PA 19380",171541473,Unknown,https://www.redfin.com/PA/West-Chester/602-Sousa-Ln-19380/home/171541473
3.0,1.0,2874.0,624000.0,19380,"157 Fringetree Dr, West Chester, PA 19380",39347281,Unknown,https://www.redfin.com/PA/West-Chester/157-Fringetree-Dr-19380/home/39347281
3.0,2.0,720.0,15000.0,19380,"1451 Old Pottstown Pike, West Chester, PA 19380",38608273,Unknown,https://www.redfin.com/PA/West-Chester/1451-Old-Pottstown-Pike-19380/home/38608273
2.0,2.0,1238.0,350000.0,19380,"910 Railway Sq #43, West Chester, PA 19380",201544088,Unknown,https://www.redfin.com/PA/West-Chester/910-Railway-Sq-19380/unit-43/home/201544088
2.0,2.5,1168.0,335000.0,19380,"694 Metro Ct #6, West Chester, PA 19380",201477131,Unknown,https://www.redfin.com/PA/West-Chester/694-Metro-Ct-19380/unit-6/home/201477131
1.0,1.0,1226.0,269000.0,19380,"803 Jefferson Way #803, West Chester, PA 19380",201561218,Unknown,https://www.redfin.com/PA/West-Chester/803-Jefferson-Way-19380/unit-803/home/201561218
3.0,1.0,3041.0,899990.0,19380,"979 Eakins Cir, West Chester, PA 19380",198280968,Unknown,https://www.redfin.com/PA/West-Chester/979-Eakins-CIR-Unknown/home/198280968
4.0,1.0,3362.0,699000.0,19380,"227 Silverbell Ct, West Chester, PA 19380",39343330,Unknown,https://www.redfin.com/PA/West-Chester/227-Silverbell-Ct-19380/home/39343330
3.0,3.0,2200.0,440000.0,19380,"990 Fernhill Rd #105, West Chester, PA 19380",148345267,Unknown,https://www.redfin.com/PA/West-Chester/990-Fern-Hill-Rd-19380/unit-105/home/148345267
3.0,2.0,1110.0,595000.0,19380,"1312 S Ship Rd, West Chester, PA 19380",38604095,Unknown,https://www.redfin.com/PA/West-Chester/1312-Ship-Rd-19380/home/38604095
4.0,4.0,3280.0,725000.0,19380,"1414 Morstein Rd, West Chester, PA 19380",38729750,Unknown,https://www.redfin.com/PA/West-Chester/1414-Morstein-Rd-19380/home/38729750
3.0,3.0,1175.0,375000.0,19020,"2303 Ogden Ave, Bensalem, PA 19020",38383554,Unknown,https://www.redfin.com/PA/Bensalem/2303-Ogden-Ave-19020/home/38383554
1025.0,3.0,1504.0,369000.0,19020,"1025 Bedlington Pl, Bensalem, PA 19020",38409677,Unknown,https://www.redfin.com/PA/Bensalem/1025-Bedlington-Pl-19020/home/38409677
4.0,1.0,1146.0,325000.0,19020,"820 Walnut Ave, Bensalem, PA 19020",38379088,Unknown,https://www.redfin.com/PA/Bensalem/820-Walnut-Ave-19020/home/38379088
4.0,3.0,1756.0,495000.0,19020,"3041 Sheppard Rd, Bensalem, PA 19020",38419641,Unknown,https://www.redfin.com/PA/Bensalem/3041-Sheppard-Rd-19020/home/38419641
3.0,2.5,2020.0,398000.0,19020,"1009 Burnley Ct, Bensalem, PA 19020",38409829,Unknown,https://www.redfin.com/PA/Bensalem/1009-Burnley-Ct-19020/home/38409829
4.0,4.0,2386.0,559900.0,19020,"5106 N Hunters Ct Unit N, Bensalem, PA 19020",201525446,Unknown,https://www.redfin.com/PA/Bensalem/5106-N-Hunters-Ct-19020/unit-N/home/201525446
5.0,3.0,3982.0,1200000.0,19020,"1200 William Penn Dr, Bensalem, PA 19020",38300337,Unknown,https://www.redfin.com/PA/Bensalem/1200-William-Penn-Dr-19020/home/38300337
4.0,3.5,2254.0,699000.0,19020,"1113 Lavender Rd, Bensalem, PA 19020",201509643,Unknown,https://www.redfin.com/PA/Bensalem/1113-Lavender-Rd-19020/home/201509643
3.0,1.0,2100.0,525000.0,19020,"124 Annapolis St, Bensalem, PA 19020",181448433,Unknown,https://www.redfin.com/PA/Bensalem/124-Annapolis-St-19020/home/181448433
4.0,2.0,2051.0,449900.0,19020,"116-B Konefal St, Bensalem, PA 19020",145432588,Unknown,https://www.redfin.com/PA/Bensalem/116B-Konefal-St-19020/home/145432588
3.0,3.0,1520.0,425000.0,19020,"3933 Wrexham Ct, Bensalem, PA 19020",38414562,Unknown,https://www.redfin.com/PA/Bensalem/3933-Wrexham-Ct-19020/home/38414562
3.0,1.0,3028.0,650000.0,19020,"871 Roberts Rd, Bensalem, PA 19020",38414814,Unknown,https://www.redfin.com/PA/Bensalem/871-Roberts-Rd-19020/home/38414814
4.0,2.5,2433.0,579900.0,19020,"3404 Parkview Dr, Bensalem, PA 19020",38391757,Unknown,https://www.redfin.com/PA/Bensalem/3404-Parkview-Dr-19020/home/38391757
2.0,2.0,1136.0,335000.0,19020,"3550 Delancy Dr, Bensalem, PA 19020",38371594,Unknown,https://www.redfin.com/PA/Bensalem/3550-Delancy-Dr-19020/home/38371594
1.0,2.0,1188.0,275000.0,19020,"323 Harvard Sq, Bensalem, PA 19020",38427733,Unknown,https://www.redfin.com/PA/Bensalem/323-Harvard-Sq-19020/home/38427733
2.0,2.0,1145.0,299900.0,19020,"4535 Winding Brook Dr, Bensalem, PA 19020",38427095,Unknown,https://www.redfin.com/PA/Bensalem/4535-Winding-Brook-Dr-19020/home/38427095
3.0,3.0,1400.0,410000.0,19020,"3072 Richlieu Rd, Bensalem, PA 19020",38373863,Unknown,https://www.redfin.com/PA/Bensalem/3072-Richlieu-Rd-19020/home/38373863
3.0,3.0,1988.0,479900.0,19020,"6536 Timothy Ct, Bensalem, PA 19020",38424740,Unknown,https://www.redfin.com/PA/Bensalem/6536-Timothy-Ct-19020/home/38424740
4.0,7.0,4024.0,789900.0,19020,"1194 Elberta Ave, Bensalem, PA 19020",38411578,Unknown,https://www.redfin.com/PA/Bensalem/1194-Elberta-Ave-19020/home/38411578
2.0,2.0,1137.0,350000.0,19020,"1662 Gibson Rd, Bensalem, PA 19020",38240044,Unknown,https://www.redfin.com/PA/Bensalem/1662-Gibson-Rd-19020/home/38240044
5.0,2.5,2692.0,675000.0,19067,"350 Richard Rd, Yardley, PA 19067",38745562,Unknown,https://www.redfin.com/PA/Yardley/350-Richard-Rd-19067/home/38745562
4.0,2.0,1811.0,540000.0,19067,"2323 Lakeview Dr, Yardley, PA 19067",38732875,Unknown,https://www.redfin.com/PA/Yardley/2323-Lakeview-Dr-19067/home/38732875
4.0,5.0,2878.0,895000.0,19067,"1608 S Crescent Blvd, Yardley, PA 19067",38740041,Unknown,https://www.redfin.com/PA/Yardley/1608-S-Crescent-Blvd-19067/home/38740041
3.0,2.0,952.0,140000.0,19067,"3201 Claysburg Dr, Morrisville, PA 19067",160424913,Unknown,https://www.redfin.com/PA/Morrisville/3201-Claysburg-Dr-19067/home/160424913
3.0,4.0,2316.0,780000.0,19067,"205 Marlboro Rd, Morrisville, PA 19067",38745830,Unknown,https://www.redfin.com/PA/Morrisville/205-Marlboro-Rd-19067/home/38745830
4.0,4.0,3036.0,919900.0,19067,"695 Friar Dr, Yardley, PA 19067",38739997,Unknown,https://www.redfin.com/PA/Yardley/695-Friar-Dr-19067/home/38739997
2.0,4.0,2712.0,829900.0,19067,"661 Nancy Rd, Morrisville, PA 19067",38745800,Unknown,https://www.redfin.com/PA/Morrisville/661-Nancy-Rd-19067/home/38745800
3.0,3.0,2197.0,495000.0,19067,"1394 Pepperbush Ct, Yardley, PA 19067",38757912,Unknown,https://www.redfin.com/PA/Yardley/1394-Pepperbush-Ct-19067/home/38757912
3.0,3.0,2236.0,635000.0,19067,"16 Glenolden Rd, Yardley, PA 19067",38743169,Unknown,https://www.redfin.com/PA/Yardley/16-Glenolden-Rd-19067/home/38743169
4.0,4.0,3950.0,875000.0,19067,"1040 Harvard Dr, Yardley, PA 19067",38727356,Unknown,https://www.redfin.com/PA/Yardley/1040-Harvard-Dr-19067/home/38727356
3.0,1.5,1760.0,319990.0,19067,"589 Elbridge Rd, Morrisville, PA 19067",38893745,Unknown,https://www.redfin.com/PA/Morrisville/589-Elbridge-Rd-19067/home/38893745
4.0,4.0,3216.0,999900.0,19067,"1431 Silo Rd, Yardley, PA 19067",38755244,Unknown,https://www.redfin.com/PA/Yardley/1431-Silo-Rd-19067/home/38755244
5.0,4.0,3269.0,1200000.0,19067,"1479 Greenmeadows Rd, Yardley, PA 19067",38717319,Unknown,https://www.redfin.com/PA/Yardley/1479-Greenmeadows-Rd-19067/home/38717319
3.0,1.0,2316.0,459000.0,19067,"7403 Spruce Mill Dr, Morrisville, PA 19067",38772282,Unknown,https://www.redfin.com/PA/Morrisville/7403-Spruce-Mill-Dr-19067/home/38772282
4.0,2.0,1056.0,125000.0,19067,"1119 Anders Dr, Morrisville, PA 19067",38672615,Unknown,https://www.redfin.com/PA/Morrisville/1119-Anders-Dr-19067/home/38672615
2.0,2.0,1144.0,365000.0,19067,"14304 Cornerstone Dr, Yardley, PA 19067",38772554,Unknown,https://www.redfin.com/PA/Yardley/14304-Cornerstone-Dr-19067/home/38772554
4.0,2.0,3425.0,824900.0,19067,"1103 Roeloffs Rd, Yardley, PA 19067",38750535,Unknown,https://www.redfin.com/PA/Yardley/1103-Roeloffs-Rd-19067/home/38750535
3.0,3.0,2330.0,649900.0,19067,"177 Wildflower Cir, Yardley, PA 19067",38763429,Unknown,https://www.redfin.com/PA/Yardley/177-Wildflower-Cir-19067/home/38763429
3.0,3.0,1127.0,335000.0,19067,"77 N Pennsylvania Ave Ave, Morrisville, PA 19067",38905467,Unknown,https://www.redfin.com/PA/Morrisville/77-N-Pennsylvania-Ave-19067/home/38905467
3.0,3.0,2070.0,679000.0,19067,"548 Palmer Farm Dr, Yardley, PA 19067",38762913,Unknown,https://www.redfin.com/PA/Yardley/548-Palmer-Farm-Dr-19067/home/38762913
